2026-05-24 14:05:41.204 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:37 - 加载配置文件
2026-05-27 21:46:59.807 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:517 - 指标向量索引构建完成
2026-05-27 21:52:28.348 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:502 - 表字段信息已保存到 Meta MySQL
2026-05-27 21:52:28.744 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:505 - 字段向量索引构建完成
2026-05-27 21:52:28.813 | WARNING  | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:379 - Elasticsearch 不可用，跳过全文索引: BadRequestError(400, 'None')
2026-05-27 21:52:28.813 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:509 - 字段取值全文索引处理完成（如已启用）
2026-05-27 21:52:28.846 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:514 - 指标信息已保存到 Meta MySQL
2026-05-27 21:52:28.893 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:517 - 指标向量索引构建完成
2026-05-27 21:55:09.878 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:502 - 表字段信息已保存到 Meta MySQL
2026-05-27 21:55:10.173 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:505 - 字段向量索引构建完成
2026-05-27 21:55:10.181 | WARNING  | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:379 - Elasticsearch 不可用，跳过全文索引: BadRequestError(400, 'None')
2026-05-27 21:55:10.182 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:509 - 字段取值全文索引处理完成（如已启用）
2026-05-27 21:55:10.210 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:514 - 指标信息已保存到 Meta MySQL
2026-05-27 21:55:10.252 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:517 - 指标向量索引构建完成
2026-05-27 21:58:37.447 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:502 - 表字段信息已保存到 Meta MySQL
2026-05-27 21:58:37.712 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:505 - 字段向量索引构建完成
2026-05-27 21:58:37.723 | WARNING  | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:379 - Elasticsearch 不可用，跳过全文索引: BadRequestError(400, 'None')
2026-05-27 21:58:37.723 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:509 - 字段取值全文索引处理完成（如已启用）
2026-05-27 21:58:37.753 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:514 - 指标信息已保存到 Meta MySQL
2026-05-27 21:58:37.792 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:517 - 指标向量索引构建完成
2026-05-27 22:00:04.851 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:502 - 表字段信息已保存到 Meta MySQL
2026-05-27 22:00:05.145 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:505 - 字段向量索引构建完成
2026-05-27 22:00:05.155 | WARNING  | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:379 - Elasticsearch 不可用，跳过全文索引: BadRequestError(400, 'None')
2026-05-27 22:00:05.155 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:509 - 字段取值全文索引处理完成（如已启用）
2026-05-27 22:00:05.188 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:514 - 指标信息已保存到 Meta MySQL
2026-05-27 22:00:05.231 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:517 - 指标向量索引构建完成
2026-05-27 22:02:05.452 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:502 - 表字段信息已保存到 Meta MySQL
2026-05-27 22:02:05.723 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:505 - 字段向量索引构建完成
2026-05-27 22:02:05.735 | WARNING  | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:379 - Elasticsearch 不可用，跳过全文索引: BadRequestError(400, 'None')
2026-05-27 22:02:05.735 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:509 - 字段取值全文索引处理完成（如已启用）
2026-05-27 22:02:05.761 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:514 - 指标信息已保存到 Meta MySQL
2026-05-27 22:02:05.805 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:517 - 指标向量索引构建完成
2026-05-27 22:03:45.536 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:502 - 表字段信息已保存到 Meta MySQL
2026-05-27 22:03:45.796 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:505 - 字段向量索引构建完成
2026-05-27 22:03:45.810 | WARNING  | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:379 - Elasticsearch 不可用，跳过全文索引: BadRequestError(400, 'None')
2026-05-27 22:03:45.810 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:509 - 字段取值全文索引处理完成（如已启用）
2026-05-27 22:03:45.842 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:514 - 指标信息已保存到 Meta MySQL
2026-05-27 22:03:45.885 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:517 - 指标向量索引构建完成
2026-05-27 22:04:57.829 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:502 - 表字段信息已保存到 Meta MySQL
2026-05-27 22:04:58.105 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:505 - 字段向量索引构建完成
2026-05-27 22:04:58.113 | WARNING  | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:379 - Elasticsearch 不可用，跳过全文索引: BadRequestError(400, 'None')
2026-05-27 22:04:58.113 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:509 - 字段取值全文索引处理完成（如已启用）
2026-05-27 22:04:58.145 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:514 - 指标信息已保存到 Meta MySQL
2026-05-27 22:04:58.182 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:517 - 指标向量索引构建完成
2026-05-27 22:06:29.501 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:509 - 表字段信息已保存到 Meta MySQL
2026-05-27 22:06:29.749 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:512 - 字段向量索引构建完成
2026-05-27 22:06:30.252 | WARNING  | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:418 - 全文索引写入失败: BadRequestError(400, 'media_type_header_exception', 'Invalid media-type value on headers [Accept, Content-Type]', Accept version must be either version 8 or 7, but found 9. Accept=application/vnd.elasticsearch+json; compatible-with=9)
2026-05-27 22:06:30.253 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:516 - 字段取值全文索引处理完成（如已启用）
2026-05-27 22:06:30.283 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:521 - 指标信息已保存到 Meta MySQL
2026-05-27 22:06:30.321 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:524 - 指标向量索引构建完成
2026-05-27 22:09:06.559 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:455 - 表字段信息已保存到 Meta MySQL
2026-05-27 22:10:35.068 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:472 - 表字段信息已保存到 Meta MySQL
2026-05-27 22:10:35.348 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:475 - 字段向量索引构建完成
2026-05-27 22:10:36.894 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:128 - 成功写入 24 条字段取值到 ES
2026-05-27 22:10:36.896 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:392 - 全文索引写入成功，共 24 条
2026-05-27 22:10:36.896 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:478 - 字段取值全文索引处理完成（如已启用）
2026-05-27 22:10:36.926 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:482 - 指标信息已保存到 Meta MySQL
2026-05-27 22:10:36.964 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:485 - 指标向量索引构建完成
2026-05-28 15:01:03.414 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:472 - 表字段信息已保存到 Meta MySQL
2026-05-28 15:01:04.058 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:475 - 字段向量索引构建完成
2026-05-28 15:01:04.962 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 24 条字段取值到 ES
2026-05-28 15:01:04.962 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:392 - 全文索引写入成功，共 24 条
2026-05-28 15:01:04.962 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:478 - 字段取值全文索引处理完成（如已启用）
2026-05-28 15:01:04.985 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:482 - 指标信息已保存到 Meta MySQL
2026-05-28 15:01:05.054 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:485 - 指标向量索引构建完成
2026-05-28 15:47:08.217 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:478 - 表字段信息已保存到 Meta MySQL
2026-05-28 15:47:08.736 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:481 - 字段向量索引构建完成
2026-05-28 15:47:09.216 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:ensure_index:101 - 索引创建成功
2026-05-28 15:47:09.282 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 24 条字段取值到 ES
2026-05-28 15:47:09.282 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:398 - 全文索引写入成功，共 24 条
2026-05-28 15:47:09.282 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:484 - 字段取值全文索引处理完成（如已启用）
2026-05-28 15:47:09.307 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:488 - 指标信息已保存到 Meta MySQL
2026-05-28 15:47:09.367 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:491 - 指标向量索引构建完成
2026-05-28 15:48:45.936 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:479 - 表字段信息已保存到 Meta MySQL
2026-05-28 15:48:46.263 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:482 - 字段向量索引构建完成
2026-05-28 15:48:46.305 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 1 条字段取值到 ES
2026-05-28 15:48:46.305 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:399 - 全文索引写入成功，共 1 条
2026-05-28 15:48:46.305 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:485 - 字段取值全文索引处理完成（如已启用）
2026-05-28 15:48:46.347 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:489 - 指标信息已保存到 Meta MySQL
2026-05-28 15:48:46.397 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:492 - 指标向量索引构建完成
2026-05-28 15:49:46.357 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:479 - 表字段信息已保存到 Meta MySQL
2026-05-28 15:49:46.642 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:482 - 字段向量索引构建完成
2026-05-28 15:49:46.977 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:ensure_index:101 - 索引创建成功
2026-05-28 15:49:46.993 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 1 条字段取值到 ES
2026-05-28 15:49:46.993 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:399 - 全文索引写入成功，共 1 条
2026-05-28 15:49:46.993 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:485 - 字段取值全文索引处理完成（如已启用）
2026-05-28 15:49:47.020 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:489 - 指标信息已保存到 Meta MySQL
2026-05-28 15:49:47.063 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:492 - 指标向量索引构建完成
2026-05-28 15:51:49.486 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:518 - 表字段信息已保存到 Meta MySQL
2026-05-28 15:51:49.785 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:521 - 字段向量索引构建完成
2026-05-28 15:51:49.827 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 11 条字段取值到 ES
2026-05-28 15:51:49.827 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:470 - ✅ 全文索引写入成功，共 11 条
2026-05-28 15:51:49.827 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:524 - 字段取值全文索引处理完成（如已启用）
2026-05-28 15:54:01.457 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:522 - 表字段信息已保存到 Meta MySQL
2026-05-28 15:54:01.731 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:525 - 字段向量索引构建完成
2026-05-28 15:54:01.750 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 11 条字段取值到 ES
2026-05-28 15:54:01.750 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:471 - ✅ 全文索引写入成功，共 11 条
2026-05-28 15:54:01.750 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:528 - 字段取值全文索引处理完成（如已启用）
2026-05-28 15:56:54.292 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:526 - 表字段信息已保存到 Meta MySQL
2026-05-28 15:56:54.606 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:529 - 字段向量索引构建完成
2026-05-28 15:56:54.646 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 11 条字段取值到 ES
2026-05-28 15:56:54.646 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:475 - ✅ 全文索引写入成功，共 11 条
2026-05-28 15:56:54.646 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:532 - 字段取值全文索引处理完成（如已启用）
2026-05-28 15:58:15.995 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:526 - 表字段信息已保存到 Meta MySQL
2026-05-28 15:58:16.293 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:529 - 字段向量索引构建完成
2026-05-28 15:58:16.584 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:ensure_index:101 - 索引创建成功
2026-05-28 15:58:16.606 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 11 条字段取值到 ES
2026-05-28 15:58:16.606 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:475 - ✅ 全文索引写入成功，共 11 条
2026-05-28 15:58:16.606 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:532 - 字段取值全文索引处理完成（如已启用）
2026-05-28 16:01:06.866 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:526 - 表字段信息已保存到 Meta MySQL
2026-05-28 16:01:07.120 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:529 - 字段向量索引构建完成
2026-05-28 16:01:07.452 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:ensure_index:101 - 索引创建成功
2026-05-28 16:01:07.469 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 15 条字段取值到 ES
2026-05-28 16:01:07.469 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:475 - ✅ 全文索引写入成功，共 15 条
2026-05-28 16:01:07.469 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:532 - 字段取值全文索引处理完成（如已启用）
2026-05-28 16:10:52.668 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:533 - 表字段信息已保存到 Meta MySQL
2026-05-28 16:10:53.074 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:536 - 字段向量索引构建完成
2026-05-28 16:10:53.385 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:ensure_index:101 - 索引创建成功
2026-05-28 16:10:53.404 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 7 条字段取值到 ES
2026-05-28 16:10:53.404 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:480 - 全文索引写入成功，共 7 条
2026-05-28 16:10:53.404 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:539 - 字段取值全文索引处理完成（如已启用）
2026-05-28 16:13:34.993 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:539 - 表字段信息已保存到 Meta MySQL
2026-05-28 16:13:35.321 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:542 - 字段向量索引构建完成
2026-05-28 16:13:35.613 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:ensure_index:101 - 索引创建成功
2026-05-28 16:13:35.631 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 7 条字段取值到 ES
2026-05-28 16:13:35.631 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:486 - ✅ 全文索引写入成功：7 条
2026-05-28 16:13:35.631 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:545 - 字段取值全文索引处理完成（如已启用）
2026-05-28 16:16:11.482 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:544 - 表字段信息已保存到 Meta MySQL
2026-05-28 16:16:11.763 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:547 - 字段向量索引构建完成
2026-05-28 16:16:12.047 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:ensure_index:101 - 索引创建成功
2026-05-28 16:16:12.063 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 7 条字段取值到 ES
2026-05-28 16:16:12.063 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:491 - ✅ 全文索引写入成功：7 条
2026-05-28 16:16:12.063 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:550 - 字段取值全文索引处理完成（如已启用）
2026-05-28 16:21:12.193 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:533 - 表字段信息已保存到 Meta MySQL
2026-05-28 16:21:12.482 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:536 - 字段向量索引构建完成
2026-05-28 16:21:12.772 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:ensure_index:101 - 索引创建成功
2026-05-28 16:21:12.789 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 7 条字段取值到 ES
2026-05-28 16:21:12.789 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:480 - 全文索引写入成功，共 7 条
2026-05-28 16:21:12.789 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:539 - 字段取值全文索引处理完成（如已启用）
2026-05-28 16:22:53.771 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:543 - 表字段信息已保存到 Meta MySQL
2026-05-28 16:22:54.078 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:546 - 字段向量索引构建完成
2026-05-28 16:22:54.395 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:ensure_index:101 - 索引创建成功
2026-05-28 16:22:54.411 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 7 条字段取值到 ES
2026-05-28 16:22:54.412 | INFO     | request_id - 1 | app.services.meta_knowledge_service:_save_value_info_to_es:491 - ✅ 全文索引写入成功：7 条
2026-05-28 16:22:54.412 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:549 - 字段取值全文索引处理完成（如已启用）
2026-05-28 16:28:41.034 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:514 - 表字段信息已保存到 Meta MySQL
2026-05-28 16:28:41.321 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:517 - 字段向量索引构建完成
2026-05-28 16:28:41.616 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:ensure_index:101 - 索引创建成功
2026-05-28 16:29:37.364 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:512 - 表字段信息已保存到 Meta MySQL
2026-05-28 16:29:37.647 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:515 - 字段向量索引构建完成
2026-05-28 16:29:37.942 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:ensure_index:101 - 索引创建成功
2026-05-28 16:29:37.960 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 15 条字段取值到 ES
2026-05-28 16:29:37.961 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:518 - 字段取值全文索引处理完成（如已启用）
2026-05-28 16:33:45.326 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:525 - 表字段信息已保存到 Meta MySQL
2026-05-28 16:33:45.615 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:528 - 字段向量索引构建完成
2026-05-28 16:33:45.900 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:ensure_index:101 - 索引创建成功
2026-05-28 16:33:45.915 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 15 条字段取值到 ES
2026-05-28 16:33:45.915 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:531 - 字段取值全文索引处理完成（如已启用）
2026-05-28 16:56:48.592 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:308 - 表字段信息已保存到 Meta MySQL
2026-05-28 16:56:49.058 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:311 - 字段向量索引构建完成
2026-05-28 16:56:49.110 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 15 条字段取值到 ES
2026-05-28 16:56:49.110 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:314 - 字段取值全文索引处理完成（如已启用）
2026-05-28 16:59:24.980 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:308 - 表字段信息已保存到 Meta MySQL
2026-05-28 16:59:25.341 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:311 - 字段向量索引构建完成
2026-05-28 16:59:25.364 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 15 条字段取值到 ES
2026-05-28 16:59:25.365 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:314 - 字段取值全文索引处理完成（如已启用）
2026-05-28 17:00:19.612 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:305 - 表字段信息已保存到 Meta MySQL
2026-05-28 17:00:19.922 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:308 - 字段向量索引构建完成
2026-05-28 17:00:19.945 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 15 条字段取值到 ES
2026-05-28 17:00:19.945 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:311 - 字段取值全文索引处理完成（如已启用）
2026-05-28 17:03:57.013 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:305 - 表字段信息已保存到 Meta MySQL
2026-05-28 17:03:57.305 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:308 - 字段向量索引构建完成
2026-05-28 17:03:57.327 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 15 条字段取值到 ES
2026-05-28 17:03:57.327 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:311 - 字段取值全文索引处理完成（如已启用）
2026-05-28 17:07:21.328 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:307 - 表字段信息已保存到 Meta MySQL
2026-05-28 17:07:21.603 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:310 - 字段向量索引构建完成
2026-05-28 17:07:21.642 | INFO     | request_id - 1 | app.repositories.es.value_es_repository:index:116 - 成功写入 15 条字段取值到 ES
2026-05-28 17:07:21.642 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:313 - 字段取值全文索引处理完成（如已启用）
2026-05-28 17:12:04.210 | INFO     | request_id - 1 | app.services.meta_knowledge_service:build:307 - 表字段信息已保存到 Meta MySQL
